sale_id,sale_date,dealer_id,model_code,sale_price,dealer_name,region
604119,2025-03-20,310,MODEL_10,48377.94,MB Dealer 310,Midwest
604120,2025-07-16,316,MODEL_8,44186.5,MB Dealer 316,East
604121,2025-06-09,302,MODEL_8,47183.5,MB Dealer 302,Midwest
604122,2024-01-29,318,MODEL_5,52917.33,MB Dealer 318,Midwest
604123,2024-01-24,305,MODEL_5,46897.35,MB Dealer 305,South
604124,2024-05-29,314,MODEL_4,51649.29,MB Dealer 314,Midwest
604125,2025-08-31,314,MODEL_7,46290.6,MB Dealer 314,Midwest
604126,2024-06-04,303,MODEL_6,52043.16,MB Dealer 303,West
604127,2025-11-14,318,MODEL_2,44292.21,MB Dealer 318,Midwest
604128,2025-11-18,311,MODEL_7,56443.67,MB Dealer 311,West
604129,2024-06-12,312,MODEL_10,36226.59,MB Dealer 312,East
604130,2025-01-08,302,MODEL_1,42448.22,MB Dealer 302,Midwest
604131,2024-11-21,300,MODEL_10,39469.05,MB Dealer 300,East
604132,2024-12-12,319,MODEL_10,48904.83,MB Dealer 319,West
604133,2025-09-28,309,MODEL_5,49160.05,MB Dealer 309,South
604134,2024-07-02,303,MODEL_3,41249.43,MB Dealer 303,West
604135,2024-11-30,301,MODEL_6,52057.06,MB Dealer 301,South
604136,2025-01-11,304,MODEL_2,45106.43,MB Dealer 304,East
604137,2025-06-13,315,MODEL_7,45441.24,MB Dealer 315,West
604138,2024-08-27,308,MODEL_10,50179.8,MB Dealer 308,East
604139,2024-07-30,302,MODEL_5,35153.97,MB Dealer 302,Midwest
604140,2024-10-20,313,MODEL_5,46889.58,MB Dealer 313,South
604141,2025-07-17,316,MODEL_10,38055.0,MB Dealer 316,East
604142,2024-11-13,302,MODEL_1,40345.22,MB Dealer 302,Midwest
604143,2025-09-24,308,MODEL_4,32747.94,MB Dealer 308,East
604144,2025-11-06,311,MODEL_7,49486.19,MB Dealer 311,West
604145,2024-03-28,307,MODEL_7,34114.14,MB Dealer 307,West
604146,2024-10-12,309,MODEL_6,38386.0,MB Dealer 309,South
604147,2025-03-01,306,MODEL_4,33943.17,MB Dealer 306,Midwest
604148,2025-05-13,300,MODEL_3,45550.36,MB Dealer 300,East
604149,2024-09-12,317,MODEL_10,47103.27,MB Dealer 317,South
604150,2024-12-21,303,MODEL_9,45912.79,MB Dealer 303,West
604151,2024-02-25,313,MODEL_2,50576.9,MB Dealer 313,South
604152,2025-01-05,308,MODEL_1,42413.32,MB Dealer 308,East
604153,2024-02-05,317,MODEL_7,53139.67,MB Dealer 317,South
604154,2025-12-05,306,MODEL_10,27463.4,MB Dealer 306,Midwest
604155,2024-11-07,302,MODEL_10,41081.35,MB Dealer 302,Midwest
604156,2025-08-20,314,MODEL_8,56084.32,MB Dealer 314,Midwest
604157,2025-01-18,319,MODEL_8,46097.13,MB Dealer 319,West
604158,2024-01-09,308,MODEL_9,48067.31,MB Dealer 308,East
604159,2025-07-20,304,MODEL_6,48034.34,MB Dealer 304,East
604160,2024-03-05,310,MODEL_1,51589.4,MB Dealer 310,Midwest
604161,2025-10-10,311,MODEL_2,58728.18,MB Dealer 311,West
604162,2024-03-21,309,MODEL_7,38184.46,MB Dealer 309,South
604163,2025-12-19,307,MODEL_2,45616.02,MB Dealer 307,West
604164,2025-07-01,312,MODEL_9,47292.58,MB Dealer 312,East
604165,2025-08-09,310,MODEL_7,36057.58,MB Dealer 310,Midwest
604166,2025-11-07,312,MODEL_6,38973.26,MB Dealer 312,East
604167,2024-07-05,315,MODEL_7,45706.13,MB Dealer 315,West
604168,2024-11-20,301,MODEL_6,48545.04,MB Dealer 301,South
604169,2024-06-28,314,MODEL_2,42310.15,MB Dealer 314,Midwest
604170,2024-07-06,316,MODEL_5,38853.42,MB Dealer 316,East
604171,2024-06-29,301,MODEL_8,42841.68,MB Dealer 301,South
604172,2025-12-17,318,MODEL_1,31365.53,MB Dealer 318,Midwest
604173,2024-12-01,316,MODEL_1,47024.37,MB Dealer 316,East
604174,2025-10-06,312,MODEL_6,50553.33,MB Dealer 312,East
604175,2024-02-25,316,MODEL_9,52970.9,MB Dealer 316,East
604176,2025-05-16,308,MODEL_7,47744.12,MB Dealer 308,East
604177,2025-11-24,309,MODEL_3,37409.09,MB Dealer 309,South
604178,2024-02-25,304,MODEL_10,58015.63,MB Dealer 304,East
604179,2024-06-16,312,MODEL_5,37651.0,MB Dealer 312,East
604180,2025-04-21,315,MODEL_10,38451.34,MB Dealer 315,West
604181,2025-01-30,312,MODEL_9,38413.53,MB Dealer 312,East
604182,2025-03-08,309,MODEL_2,50418.25,MB Dealer 309,South
604183,2024-09-05,312,MODEL_8,36345.39,MB Dealer 312,East
604184,2024-09-10,313,MODEL_6,32089.95,MB Dealer 313,South
604185,2024-01-23,301,MODEL_1,51313.2,MB Dealer 301,South
604186,2024-06-22,319,MODEL_7,40247.73,MB Dealer 319,West
604187,2025-11-09,301,MODEL_9,53631.14,MB Dealer 301,South
604188,2024-09-22,300,MODEL_8,57281.52,MB Dealer 300,East
604189,2024-11-27,312,MODEL_5,40772.48,MB Dealer 312,East
604190,2024-12-02,319,MODEL_4,56409.59,MB Dealer 319,West
604191,2024-09-27,300,MODEL_8,55652.57,MB Dealer 300,East
604192,2025-03-10,307,MODEL_2,57289.5,MB Dealer 307,West
604193,2024-02-03,316,MODEL_9,49373.81,MB Dealer 316,East
604194,2024-10-10,315,MODEL_10,36409.99,MB Dealer 315,West
604195,2024-08-22,312,MODEL_5,35844.69,MB Dealer 312,East
604196,2025-03-29,318,MODEL_2,44055.78,MB Dealer 318,Midwest
604197,2024-02-17,312,MODEL_10,55087.38,MB Dealer 312,East
604198,2024-06-02,313,MODEL_2,55598.26,MB Dealer 313,South
604199,2024-04-30,305,MODEL_6,47847.65,MB Dealer 305,South
604200,2025-03-26,317,MODEL_6,55267.38,MB Dealer 317,South
604201,2025-06-04,309,MODEL_3,37020.45,MB Dealer 309,South
604202,2024-04-13,310,MODEL_8,47996.56,MB Dealer 310,Midwest
604203,2024-08-26,306,MODEL_7,41234.55,MB Dealer 306,Midwest
604204,2024-11-07,300,MODEL_5,36127.59,MB Dealer 300,East
604205,2024-12-26,305,MODEL_6,46967.3,MB Dealer 305,South
604206,2024-08-02,310,MODEL_9,59541.91,MB Dealer 310,Midwest
604207,2025-03-12,313,MODEL_8,40376.68,MB Dealer 313,South
604208,2024-06-30,316,MODEL_3,50522.88,MB Dealer 316,East
604209,2024-10-23,319,MODEL_9,47521.41,MB Dealer 319,West
604210,2025-01-20,301,MODEL_2,43603.38,MB Dealer 301,South
604211,2025-04-22,300,MODEL_3,46286.49,MB Dealer 300,East
604212,2025-06-28,315,MODEL_8,48041.34,MB Dealer 315,West
604213,2025-10-26,314,MODEL_10,46741.9,MB Dealer 314,Midwest
604214,2024-11-04,310,MODEL_9,42185.53,MB Dealer 310,Midwest
604215,2025-01-04,311,MODEL_2,43515.67,MB Dealer 311,West
604216,2024-12-25,306,MODEL_7,53446.36,MB Dealer 306,Midwest
604217,2025-03-27,309,MODEL_6,47041.45,MB Dealer 309,South
604218,2025-07-21,314,MODEL_1,51029.2,MB Dealer 314,Midwest
604219,2025-10-10,312,MODEL_1,48973.12,MB Dealer 312,East
604220,2025-08-05,310,MODEL_3,42417.72,MB Dealer 310,Midwest
604221,2024-01-02,314,MODEL_8,33822.84,MB Dealer 314,Midwest
604222,2024-05-16,308,MODEL_3,56401.26,MB Dealer 308,East
604223,2025-12-11,315,MODEL_9,51632.96,MB Dealer 315,West
604224,2025-08-08,313,MODEL_5,47646.74,MB Dealer 313,South
604225,2024-09-04,318,MODEL_7,33045.66,MB Dealer 318,Midwest
604226,2025-02-12,315,MODEL_7,36510.05,MB Dealer 315,West
604227,2025-05-02,306,MODEL_9,38595.51,MB Dealer 306,Midwest
604228,2024-08-02,300,MODEL_4,59167.69,MB Dealer 300,East
604229,2025-08-18,304,MODEL_2,39672.98,MB Dealer 304,East
604230,2024-03-01,302,MODEL_4,36052.85,MB Dealer 302,Midwest
604231,2024-12-27,316,MODEL_10,43181.83,MB Dealer 316,East
604232,2024-05-27,307,MODEL_7,50707.61,MB Dealer 307,West
604233,2024-08-05,300,MODEL_5,48953.63,MB Dealer 300,East
604234,2024-05-19,310,MODEL_8,59197.61,MB Dealer 310,Midwest
604235,2025-09-09,315,MODEL_3,52117.81,MB Dealer 315,West
604236,2025-11-04,302,MODEL_8,53794.61,MB Dealer 302,Midwest
604237,2024-03-02,311,MODEL_8,51648.41,MB Dealer 311,West
604238,2024-07-19,308,MODEL_10,40772.08,MB Dealer 308,East
604239,2024-11-08,303,MODEL_1,47155.77,MB Dealer 303,West
604240,2024-01-22,306,MODEL_1,39636.9,MB Dealer 306,Midwest
604241,2025-02-10,304,MODEL_5,46494.35,MB Dealer 304,East
604242,2024-02-29,315,MODEL_10,41703.98,MB Dealer 315,West
604243,2025-08-29,308,MODEL_10,45101.96,MB Dealer 308,East
604244,2025-04-17,311,MODEL_8,38606.02,MB Dealer 311,West
604245,2024-09-02,306,MODEL_2,55001.98,MB Dealer 306,Midwest
604246,2025-12-11,307,MODEL_7,49297.72,MB Dealer 307,West
604247,2024-10-16,312,MODEL_7,50101.01,MB Dealer 312,East
604248,2025-03-04,310,MODEL_5,39341.48,MB Dealer 310,Midwest
604249,2024-03-01,303,MODEL_3,36810.27,MB Dealer 303,West
604250,2025-11-19,312,MODEL_4,47634.16,MB Dealer 312,East
604251,2024-08-05,302,MODEL_1,55411.4,MB Dealer 302,Midwest
604252,2024-07-05,310,MODEL_9,45179.34,MB Dealer 310,Midwest
604253,2025-12-07,305,MODEL_4,45675.85,MB Dealer 305,South
604254,2025-01-15,314,MODEL_3,52466.43,MB Dealer 314,Midwest
604255,2025-08-19,310,MODEL_8,38128.61,MB Dealer 310,Midwest
604256,2024-11-21,309,MODEL_2,48206.73,MB Dealer 309,South
604257,2025-12-21,300,MODEL_6,44302.98,MB Dealer 300,East
604258,2025-10-06,313,MODEL_5,54501.34,MB Dealer 313,South
604259,2025-12-05,312,MODEL_5,40271.9,MB Dealer 312,East
604260,2025-05-27,306,MODEL_8,44099.76,MB Dealer 306,Midwest
604261,2025-08-21,314,MODEL_2,51802.08,MB Dealer 314,Midwest
604262,2024-10-31,309,MODEL_10,38162.86,MB Dealer 309,South
604263,2025-12-31,301,MODEL_1,48695.82,MB Dealer 301,South
604264,2024-09-27,312,MODEL_10,39317.99,MB Dealer 312,East
604265,2025-08-24,318,MODEL_10,47416.97,MB Dealer 318,Midwest
604266,2024-05-03,316,MODEL_8,55658.39,MB Dealer 316,East
604267,2025-06-11,313,MODEL_1,49173.5,MB Dealer 313,South
604268,2025-07-10,314,MODEL_1,45512.23,MB Dealer 314,Midwest
604269,2024-10-23,309,MODEL_7,45694.57,MB Dealer 309,South
604270,2024-04-26,314,MODEL_5,43998.29,MB Dealer 314,Midwest
604271,2024-01-30,313,MODEL_8,38100.89,MB Dealer 313,South
604272,2025-06-18,305,MODEL_4,41458.24,MB Dealer 305,South
604273,2025-08-26,307,MODEL_10,47695.54,MB Dealer 307,West
604274,2025-11-10,311,MODEL_9,42537.33,MB Dealer 311,West
604275,2024-01-02,300,MODEL_3,58262.22,MB Dealer 300,East
604276,2024-12-22,301,MODEL_1,41651.54,MB Dealer 301,South
604277,2025-05-10,307,MODEL_10,46930.72,MB Dealer 307,West
604278,2025-06-03,303,MODEL_2,50089.98,MB Dealer 303,West
604279,2024-12-11,307,MODEL_1,54993.79,MB Dealer 307,West
604280,2024-10-01,306,MODEL_4,42276.74,MB Dealer 306,Midwest
604281,2025-05-12,303,MODEL_1,42822.32,MB Dealer 303,West
604282,2024-05-14,309,MODEL_4,50043.05,MB Dealer 309,South
604283,2025-05-17,317,MODEL_7,47145.52,MB Dealer 317,South
604284,2024-05-09,315,MODEL_10,44930.44,MB Dealer 315,West
604285,2025-07-01,304,MODEL_5,39942.86,MB Dealer 304,East
604286,2024-12-30,315,MODEL_2,42925.91,MB Dealer 315,West
604287,2025-08-06,312,MODEL_7,47387.01,MB Dealer 312,East
604288,2025-07-07,315,MODEL_7,35205.21,MB Dealer 315,West
604289,2025-08-26,310,MODEL_5,33761.87,MB Dealer 310,Midwest
604290,2024-10-24,315,MODEL_7,45035.92,MB Dealer 315,West
604291,2025-06-03,307,MODEL_5,51654.11,MB Dealer 307,West
604292,2024-11-09,303,MODEL_5,44385.2,MB Dealer 303,West
604293,2024-08-22,311,MODEL_8,31497.96,MB Dealer 311,West
604294,2024-10-13,305,MODEL_3,32048.95,MB Dealer 305,South
604295,2025-12-27,303,MODEL_8,44010.56,MB Dealer 303,West
604296,2024-09-04,319,MODEL_8,36761.28,MB Dealer 319,West
604297,2025-04-30,310,MODEL_4,31921.85,MB Dealer 310,Midwest
604298,2025-08-15,312,MODEL_9,42808.85,MB Dealer 312,East
604299,2025-09-23,305,MODEL_6,33151.5,MB Dealer 305,South
604300,2025-07-21,302,MODEL_6,39578.74,MB Dealer 302,Midwest
604301,2024-02-29,306,MODEL_6,52101.61,MB Dealer 306,Midwest
604302,2024-08-10,303,MODEL_2,59192.44,MB Dealer 303,West
604303,2024-05-07,318,MODEL_9,50474.33,MB Dealer 318,Midwest
604304,2024-02-28,306,MODEL_8,54143.37,MB Dealer 306,Midwest
604305,2024-12-04,306,MODEL_4,46163.27,MB Dealer 306,Midwest
604306,2025-06-15,307,MODEL_3,42553.02,MB Dealer 307,West
604307,2024-01-06,312,MODEL_1,44089.78,MB Dealer 312,East
604308,2025-03-07,310,MODEL_7,44817.1,MB Dealer 310,Midwest
604309,2024-03-12,318,MODEL_9,37064.64,MB Dealer 318,Midwest
604310,2024-07-22,312,MODEL_3,40348.56,MB Dealer 312,East
604311,2024-10-28,319,MODEL_1,50981.88,MB Dealer 319,West
604312,2024-08-18,312,MODEL_7,41472.14,MB Dealer 312,East
604313,2024-05-11,313,MODEL_8,40427.27,MB Dealer 313,South
604314,2025-02-08,303,MODEL_5,49083.22,MB Dealer 303,West
604315,2025-11-23,317,MODEL_1,39708.75,MB Dealer 317,South
604316,2025-04-11,317,MODEL_8,62624.53,MB Dealer 317,South
604317,2024-05-12,310,MODEL_3,39346.51,MB Dealer 310,Midwest
604318,2025-10-06,310,MODEL_4,31176.62,MB Dealer 310,Midwest
604319,2024-03-22,308,MODEL_3,42931.99,MB Dealer 308,East
604320,2024-07-25,311,MODEL_6,40189.2,MB Dealer 311,West
604321,2024-01-17,302,MODEL_6,36290.76,MB Dealer 302,Midwest
604322,2024-12-03,309,MODEL_6,36722.85,MB Dealer 309,South
604323,2025-11-20,315,MODEL_9,42443.42,MB Dealer 315,West
604324,2025-10-07,305,MODEL_8,58362.91,MB Dealer 305,South
604325,2024-02-27,301,MODEL_3,44715.48,MB Dealer 301,South
604326,2025-10-30,302,MODEL_9,39132.73,MB Dealer 302,Midwest
604327,2025-02-01,314,MODEL_5,42448.15,MB Dealer 314,Midwest
604328,2024-07-23,310,MODEL_8,31662.9,MB Dealer 310,Midwest
604329,2025-05-06,307,MODEL_3,56710.81,MB Dealer 307,West
604330,2025-06-06,319,MODEL_6,43741.37,MB Dealer 319,West
604331,2024-03-29,301,MODEL_4,33373.86,MB Dealer 301,South
604332,2024-04-26,315,MODEL_4,27146.6,MB Dealer 315,West
604333,2024-01-12,316,MODEL_3,49144.81,MB Dealer 316,East
604334,2024-02-23,316,MODEL_3,37386.89,MB Dealer 316,East
604335,2024-02-24,311,MODEL_10,39118.08,MB Dealer 311,West
604336,2025-09-01,302,MODEL_9,51501.46,MB Dealer 302,Midwest
604337,2025-11-02,318,MODEL_3,55406.7,MB Dealer 318,Midwest
604338,2025-09-30,306,MODEL_1,50284.91,MB Dealer 306,Midwest
604339,2025-01-17,310,MODEL_2,52249.91,MB Dealer 310,Midwest
604340,2024-06-14,307,MODEL_9,46864.26,MB Dealer 307,West
604341,2024-10-09,304,MODEL_7,34778.1,MB Dealer 304,East
604342,2024-07-05,301,MODEL_6,46109.35,MB Dealer 301,South
604343,2024-05-10,319,MODEL_3,40075.54,MB Dealer 319,West
604344,2024-08-18,316,MODEL_10,49592.75,MB Dealer 316,East
604345,2024-11-29,318,MODEL_1,47226.11,MB Dealer 318,Midwest
604346,2025-06-06,306,MODEL_9,49626.17,MB Dealer 306,Midwest
604347,2025-03-06,315,MODEL_10,34527.29,MB Dealer 315,West
604348,2025-11-20,308,MODEL_6,53870.34,MB Dealer 308,East
604349,2025-04-23,303,MODEL_7,47183.89,MB Dealer 303,West
604350,2024-06-19,307,MODEL_9,32497.7,MB Dealer 307,West
604351,2024-05-11,307,MODEL_10,60667.66,MB Dealer 307,West
604352,2024-01-12,311,MODEL_10,46702.36,MB Dealer 311,West
604353,2024-01-17,310,MODEL_3,48095.41,MB Dealer 310,Midwest
604354,2025-11-20,300,MODEL_2,53644.96,MB Dealer 300,East
604355,2024-10-17,307,MODEL_7,49401.38,MB Dealer 307,West
604356,2024-03-03,317,MODEL_9,38708.72,MB Dealer 317,South
604357,2025-08-21,319,MODEL_9,28770.27,MB Dealer 319,West
604358,2025-09-30,301,MODEL_9,45320.45,MB Dealer 301,South
604359,2025-05-06,316,MODEL_1,35487.68,MB Dealer 316,East
604360,2024-12-13,308,MODEL_1,50875.65,MB Dealer 308,East
604361,2025-09-17,313,MODEL_7,38327.69,MB Dealer 313,South
604362,2024-03-25,302,MODEL_10,37125.91,MB Dealer 302,Midwest
604363,2025-09-09,304,MODEL_3,42820.22,MB Dealer 304,East
604364,2024-05-07,315,MODEL_2,43330.58,MB Dealer 315,West
604365,2024-07-23,319,MODEL_6,43132.4,MB Dealer 319,West
604366,2025-01-09,310,MODEL_5,53353.14,MB Dealer 310,Midwest
604367,2024-08-26,312,MODEL_6,29808.03,MB Dealer 312,East
604368,2024-04-16,311,MODEL_4,56124.02,MB Dealer 311,West
604369,2025-12-30,304,MODEL_2,43948.25,MB Dealer 304,East
604370,2024-05-06,319,MODEL_6,62744.57,MB Dealer 319,West
604371,2025-09-08,304,MODEL_8,34929.42,MB Dealer 304,East
604372,2025-09-07,319,MODEL_7,44547.39,MB Dealer 319,West
604373,2025-07-07,310,MODEL_4,25708.06,MB Dealer 310,Midwest
604374,2025-08-10,300,MODEL_7,32493.01,MB Dealer 300,East
604375,2025-01-06,306,MODEL_1,52400.85,MB Dealer 306,Midwest
604376,2024-10-24,318,MODEL_10,50897.95,MB Dealer 318,Midwest
604377,2024-02-05,306,MODEL_6,41699.04,MB Dealer 306,Midwest
604378,2025-02-23,301,MODEL_2,41774.56,MB Dealer 301,South
604379,2024-04-10,306,MODEL_1,35017.38,MB Dealer 306,Midwest
604380,2025-09-26,309,MODEL_5,41342.17,MB Dealer 309,South
604381,2025-09-07,306,MODEL_4,48801.78,MB Dealer 306,Midwest
604382,2024-08-16,303,MODEL_9,32630.0,MB Dealer 303,West
604383,2025-10-30,306,MODEL_3,54138.03,MB Dealer 306,Midwest
604384,2024-02-28,308,MODEL_4,47752.06,MB Dealer 308,East
604385,2025-02-15,311,MODEL_9,46159.52,MB Dealer 311,West
604386,2025-10-27,311,MODEL_9,49098.76,MB Dealer 311,West
604387,2024-05-08,309,MODEL_3,33539.26,MB Dealer 309,South
604388,2024-10-16,305,MODEL_5,41828.8,MB Dealer 305,South
604389,2025-04-17,310,MODEL_3,45055.09,MB Dealer 310,Midwest
604390,2024-08-23,319,MODEL_5,42931.76,MB Dealer 319,West
604391,2025-09-04,313,MODEL_9,43283.26,MB Dealer 313,South
604392,2025-06-11,313,MODEL_9,50837.77,MB Dealer 313,South
604393,2024-08-08,312,MODEL_3,32508.56,MB Dealer 312,East
604394,2024-01-25,312,MODEL_2,59304.0,MB Dealer 312,East
604395,2025-03-25,319,MODEL_1,57261.5,MB Dealer 319,West
604396,2024-07-06,317,MODEL_9,39004.44,MB Dealer 317,South
604397,2024-03-15,308,MODEL_1,53504.49,MB Dealer 308,East
604398,2024-04-10,308,MODEL_2,43646.99,MB Dealer 308,East
604399,2025-01-22,315,MODEL_4,48222.59,MB Dealer 315,West
604400,2024-06-17,309,MODEL_3,42057.74,MB Dealer 309,South
604401,2024-08-10,318,MODEL_3,35814.54,MB Dealer 318,Midwest
604402,2025-11-23,315,MODEL_10,48806.31,MB Dealer 315,West
604403,2025-03-02,300,MODEL_2,39950.75,MB Dealer 300,East
604404,2025-08-01,319,MODEL_3,48283.03,MB Dealer 319,West
604405,2024-07-12,306,MODEL_10,43163.82,MB Dealer 306,Midwest
604406,2025-08-26,316,MODEL_8,41270.4,MB Dealer 316,East
604407,2024-04-05,319,MODEL_5,37905.92,MB Dealer 319,West
604408,2025-09-25,312,MODEL_2,36423.44,MB Dealer 312,East
604409,2024-08-06,303,MODEL_5,46617.57,MB Dealer 303,West
604410,2025-05-27,315,MODEL_6,57420.55,MB Dealer 315,West
604411,2024-07-16,316,MODEL_5,45349.92,MB Dealer 316,East
604412,2024-09-05,302,MODEL_3,41121.81,MB Dealer 302,Midwest
604413,2024-10-11,314,MODEL_5,42426.08,MB Dealer 314,Midwest
604414,2025-10-02,308,MODEL_8,48499.03,MB Dealer 308,East
604415,2024-10-03,307,MODEL_4,48182.98,MB Dealer 307,West
604416,2025-09-03,319,MODEL_10,36499.45,MB Dealer 319,West
604417,2024-07-25,311,MODEL_3,48226.06,MB Dealer 311,West
604418,2024-10-30,310,MODEL_10,32599.38,MB Dealer 310,Midwest
604419,2025-12-03,313,MODEL_7,50009.68,MB Dealer 313,South
604420,2024-05-13,301,MODEL_1,47756.4,MB Dealer 301,South
604421,2025-09-19,302,MODEL_1,33038.52,MB Dealer 302,Midwest
604422,2025-07-15,307,MODEL_2,35199.86,MB Dealer 307,West
604423,2024-06-22,314,MODEL_7,45066.34,MB Dealer 314,Midwest
604424,2025-08-21,303,MODEL_6,35176.51,MB Dealer 303,West
604425,2024-12-11,301,MODEL_5,49734.81,MB Dealer 301,South
604426,2025-04-02,313,MODEL_4,39161.41,MB Dealer 313,South
604427,2024-09-16,300,MODEL_10,42992.92,MB Dealer 300,East
604428,2024-06-11,305,MODEL_4,44439.78,MB Dealer 305,South
604429,2025-04-10,306,MODEL_6,48352.09,MB Dealer 306,Midwest
604430,2024-03-09,306,MODEL_6,46876.37,MB Dealer 306,Midwest
604431,2025-09-13,317,MODEL_5,51132.59,MB Dealer 317,South
604432,2025-03-22,314,MODEL_7,54812.0,MB Dealer 314,Midwest
604433,2024-10-05,300,MODEL_2,39366.35,MB Dealer 300,East
604434,2024-06-07,313,MODEL_1,41625.44,MB Dealer 313,South
604435,2025-11-30,315,MODEL_3,44085.17,MB Dealer 315,West
604436,2024-08-20,318,MODEL_1,39201.79,MB Dealer 318,Midwest
604437,2024-11-01,304,MODEL_7,37607.96,MB Dealer 304,East
604438,2025-08-22,303,MODEL_2,26367.74,MB Dealer 303,West
604439,2025-10-12,301,MODEL_2,41159.72,MB Dealer 301,South
604440,2024-07-10,312,MODEL_5,51130.18,MB Dealer 312,East
604441,2024-02-19,301,MODEL_9,57023.1,MB Dealer 301,South
604442,2024-11-30,315,MODEL_4,40833.91,MB Dealer 315,West
604443,2025-11-17,306,MODEL_3,28676.28,MB Dealer 306,Midwest
604444,2024-01-17,316,MODEL_2,37568.13,MB Dealer 316,East
604445,2025-04-12,309,MODEL_4,45536.89,MB Dealer 309,South
604446,2024-09-18,308,MODEL_8,28957.17,MB Dealer 308,East
604447,2025-02-05,315,MODEL_4,43997.85,MB Dealer 315,West
604448,2024-08-24,303,MODEL_4,46992.14,MB Dealer 303,West
604449,2025-05-11,306,MODEL_5,38674.29,MB Dealer 306,Midwest
604450,2024-06-21,313,MODEL_7,35402.06,MB Dealer 313,South
604451,2025-11-13,311,MODEL_4,49590.03,MB Dealer 311,West
604452,2025-01-15,314,MODEL_5,47404.59,MB Dealer 314,Midwest
604453,2024-06-06,311,MODEL_8,63978.89,MB Dealer 311,West
604454,2025-12-12,305,MODEL_7,42575.2,MB Dealer 305,South
604455,2024-05-21,312,MODEL_7,41351.46,MB Dealer 312,East
604456,2025-03-26,300,MODEL_1,37082.86,MB Dealer 300,East
604457,2025-04-11,300,MODEL_9,31489.27,MB Dealer 300,East
604458,2025-07-07,312,MODEL_5,45877.21,MB Dealer 312,East
604459,2024-05-20,311,MODEL_8,52149.39,MB Dealer 311,West
604460,2025-06-11,301,MODEL_3,41911.29,MB Dealer 301,South
604461,2024-03-24,315,MODEL_9,43364.77,MB Dealer 315,West
604462,2024-10-07,313,MODEL_10,45570.47,MB Dealer 313,South
604463,2025-08-21,312,MODEL_3,50836.49,MB Dealer 312,East
604464,2024-09-03,312,MODEL_10,36349.83,MB Dealer 312,East
604465,2024-12-23,307,MODEL_1,50573.71,MB Dealer 307,West
604466,2025-10-29,316,MODEL_10,33607.38,MB Dealer 316,East
604467,2025-02-05,313,MODEL_3,38694.54,MB Dealer 313,South
604468,2025-09-01,313,MODEL_7,47246.85,MB Dealer 313,South
604469,2025-02-21,305,MODEL_6,49038.63,MB Dealer 305,South
604470,2025-12-16,310,MODEL_1,41468.48,MB Dealer 310,Midwest
604471,2024-02-02,306,MODEL_6,30119.58,MB Dealer 306,Midwest
604472,2024-04-05,314,MODEL_5,40280.21,MB Dealer 314,Midwest
604473,2024-12-09,318,MODEL_6,47375.89,MB Dealer 318,Midwest
604474,2025-07-11,301,MODEL_6,37157.57,MB Dealer 301,South
604475,2025-11-19,302,MODEL_4,55897.33,MB Dealer 302,Midwest
604476,2024-06-11,314,MODEL_5,45162.03,MB Dealer 314,Midwest
604477,2024-07-13,309,MODEL_2,46078.08,MB Dealer 309,South
604478,2025-01-18,311,MODEL_5,39962.15,MB Dealer 311,West
604479,2025-05-13,303,MODEL_1,41264.14,MB Dealer 303,West
604480,2024-07-31,306,MODEL_6,47466.75,MB Dealer 306,Midwest
604481,2024-10-09,311,MODEL_5,56837.42,MB Dealer 311,West
604482,2024-10-26,314,MODEL_1,45131.88,MB Dealer 314,Midwest
604483,2025-06-23,314,MODEL_5,43236.3,MB Dealer 314,Midwest
604484,2025-11-11,300,MODEL_9,48481.0,MB Dealer 300,East
604485,2024-01-09,315,MODEL_8,36189.66,MB Dealer 315,West
604486,2025-07-13,304,MODEL_4,47250.77,MB Dealer 304,East
604487,2024-08-07,300,MODEL_4,44003.07,MB Dealer 300,East
604488,2024-07-20,316,MODEL_7,40585.86,MB Dealer 316,East
604489,2024-01-03,314,MODEL_5,45879.77,MB Dealer 314,Midwest
604490,2025-09-19,314,MODEL_5,36664.02,MB Dealer 314,Midwest
604491,2024-06-22,310,MODEL_1,44294.82,MB Dealer 310,Midwest
604492,2024-05-31,303,MODEL_5,50929.22,MB Dealer 303,West
604493,2025-02-16,300,MODEL_2,50693.31,MB Dealer 300,East
604494,2025-01-02,310,MODEL_4,50033.94,MB Dealer 310,Midwest
604495,2025-11-16,301,MODEL_6,31812.11,MB Dealer 301,South
604496,2025-08-04,301,MODEL_5,46127.7,MB Dealer 301,South
604497,2025-10-18,317,MODEL_4,49262.39,MB Dealer 317,South
604498,2025-12-04,302,MODEL_9,30911.72,MB Dealer 302,Midwest
604499,2024-03-19,301,MODEL_6,62177.35,MB Dealer 301,South
604500,2025-08-29,309,MODEL_6,58043.45,MB Dealer 309,South
604501,2024-05-10,303,MODEL_4,46264.63,MB Dealer 303,West
604502,2025-08-24,308,MODEL_2,62682.79,MB Dealer 308,East
604503,2025-02-04,315,MODEL_5,40258.67,MB Dealer 315,West
604504,2024-08-10,316,MODEL_9,39754.82,MB Dealer 316,East
604505,2025-08-06,303,MODEL_10,30498.83,MB Dealer 303,West
604506,2025-06-18,315,MODEL_2,48680.23,MB Dealer 315,West
604507,2025-04-17,316,MODEL_8,49852.11,MB Dealer 316,East
604508,2025-07-07,313,MODEL_5,50823.51,MB Dealer 313,South
